District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Nalgonda,Damaracherla,12-Jan-22,0.0,22.7,32.2,51.3,94.6,0.1,1.3
Nalgonda,Damaracherla,13-Jan-22,31.4,20.4,30.5,57.3,99.0,0.0,7.7
Nalgonda,Damaracherla,14-Jan-22,9.8,21.1,25.5,85.7,98.9,0.0,3.8
Nalgonda,Damaracherla,15-Jan-22,0.0,21.5,29.7,64.0,98.8,0.1,2.1
Nalgonda,Damaracherla,16-Jan-22,0.0,22.1,30.1,65.9,98.1,0.0,3.0
Nalgonda,Damaracherla,17-Jan-22,0.0,21.8,28.8,68.6,98.0,0.0,1.7
Nalgonda,Damaracherla,18-Jan-22,0.0,20.7,31.0,57.7,99.8,0.0,0.8
Nalgonda,Damaracherla,19-Jan-22,0.0,18.2,31.7,49.3,99.8,0.0,1.2
Nalgonda,Damaracherla,20-Jan-22,0.0,18.0,31.8,44.8,99.7,0.0,1.0
Nalgonda,Damaracherla,21-Jan-22,0.0,17.9,32.7,40.8,99.5,0.0,1.8
Nalgonda,Damaracherla,22-Jan-22,0.0,18.4,33.2,44.7,100.0,0.0,5.0
Nalgonda,Damaracherla,23-Jan-22,0.0,20.2,32.9,44.7,100.0,0.0,2.4
Nalgonda,Damaracherla,24-Jan-22,0.0,20.8,32.5,44.1,97.8,0.1,8.8
Nalgonda,Damaracherla,25-Jan-22,0.0,17.4,31.0,45.4,92.7,0.0,8.5
Nalgonda,Damaracherla,26-Jan-22,0.0,17.7,30.5,44.8,96.8,0.0,3.6
Nalgonda,Damaracherla,27-Jan-22,0.0,20.5,30.0,52.9,94.9,0.0,1.3
Nalgonda,Damaracherla,28-Jan-22,0.0,15.2,28.8,48.3,90.8,0.0,4.4
Nalgonda,Damaracherla,29-Jan-22,0.0,13.1,29.0,34.1,93.6,0.0,2.5
Nalgonda,Damaracherla,30-Jan-22,0.0,14.9,30.5,37.0,97.5,0.0,3.6
Nalgonda,Damaracherla,31-Jan-22,0.0,14.5,32.3,34.0,98.9,0.0,1.4
Nalgonda,Devarakonda,01-Jan-22,0.0,18.3,29.8,48.0,99.1,0.0,10.1
Nalgonda,Devarakonda,02-Jan-22,0.0,17.0,30.3,46.3,100.0,0.0,10.8
Nalgonda,Devarakonda,03-Jan-22,0.0,15.9,29.9,47.5,100.0,0.0,8.0
Nalgonda,Devarakonda,04-Jan-22,0.0,14.2,30.0,41.0,100.0,0.0,8.1
Nalgonda,Devarakonda,05-Jan-22,0.0,14.5,30.2,42.8,100.0,0.0,8.4
Nalgonda,Devarakonda,06-Jan-22,0.0,14.1,30.4,33.3,100.0,0.0,9.8
Nalgonda,Devarakonda,07-Jan-22,0.0,15.9,30.1,41.6,100.0,0.0,9.4
Nalgonda,Devarakonda,08-Jan-22,0.0,19.4,31.3,43.7,100.0,0.0,7.4
Nalgonda,Devarakonda,09-Jan-22,0.0,17.9,30.3,50.4,100.0,0.0,8.0
Nalgonda,Devarakonda,10-Jan-22,0.0,17.9,30.9,47.8,100.0,0.0,6.7
Nalgonda,Devarakonda,11-Jan-22,0.0,19.1,32.4,46.1,100.0,0.0,8.9
Nalgonda,Devarakonda,12-Jan-22,0.0,19.5,32.4,41.9,100.0,0.0,5.7
Nalgonda,Devarakonda,13-Jan-22,0.0,20.8,31.0,46.4,97.5,0.0,8.6
Nalgonda,Devarakonda,14-Jan-22,3.5,21.0,29.6,68.3,100.0,0.0,6.1
Nalgonda,Devarakonda,15-Jan-22,0.2,20.0,31.2,59.5,100.0,0.0,6.4
Nalgonda,Devarakonda,16-Jan-22,0.0,20.2,30.7,49.2,100.0,0.0,10.2
Nalgonda,Devarakonda,17-Jan-22,3.2,20.8,29.6,61.3,100.0,0.0,7.4
Nalgonda,Devarakonda,18-Jan-22,0.4,17.8,29.4,49.8,100.0,0.0,8.0
Nalgonda,Devarakonda,19-Jan-22,0.0,14.8,30.9,40.7,100.0,0.0,4.4
Nalgonda,Devarakonda,20-Jan-22,0.0,14.8,31.5,32.1,100.0,0.0,9.1
Nalgonda,Devarakonda,21-Jan-22,0.0,15.0,32.9,27.5,100.0,0.0,4.9
Nalgonda,Devarakonda,22-Jan-22,0.0,15.2,35.5,23.3,100.0,0.0,13.9
Nalgonda,Devarakonda,23-Jan-22,0.0,18.2,35.5,30.7,92.5,0.0,6.9
Nalgonda,Devarakonda,24-Jan-22,0.0,16.7,33.8,21.9,82.2,0.0,15.0
Nalgonda,Devarakonda,25-Jan-22,0.0,15.3,32.8,31.1,84.8,0.0,9.9
Nalgonda,Devarakonda,26-Jan-22,0.0,15.4,30.7,32.5,83.7,0.0,9.1
Nalgonda,Devarakonda,27-Jan-22,0.0,18.3,30.8,36.0,70.6,0.0,2.7
Nalgonda,Devarakonda,28-Jan-22,0.0,12.9,29.4,35.7,75.1,0.0,3.0
Nalgonda,Devarakonda,29-Jan-22,0.0,10.0,30.5,22.8,76.8,0.0,9.4
Nalgonda,Devarakonda,30-Jan-22,0.0,12.3,32.3,17.4,79.3,0.0,4.6
Nalgonda,Devarakonda,31-Jan-22,0.0,12.7,33.2,15.5,84.0,0.0,5.3
Nalgonda,Gundlapalle,01-Jan-22,0.0,18.2,29.7,56.0,100.0,0.0,15.0
Nalgonda,Gundlapalle,02-Jan-22,0.0,17.6,29.6,53.6,100.0,0.0,12.4
Nalgonda,Gundlapalle,03-Jan-22,0.0,15.8,29.6,52.5,100.0,0.0,9.9
Nalgonda,Gundlapalle,04-Jan-22,0.0,14.0,29.3,48.2,100.0,0.0,11.2
Nalgonda,Gundlapalle,05-Jan-22,0.0,15.2,28.9,52.6,100.0,0.0,10.6
Nalgonda,Gundlapalle,06-Jan-22,0.0,15.4,29.5,47.0,100.0,0.0,10.1
Nalgonda,Gundlapalle,07-Jan-22,0.0,16.6,30.1,47.6,100.0,0.0,12.9
Nalgonda,Gundlapalle,08-Jan-22,0.0,18.3,32.7,47.9,100.0,0.0,9.6
Nalgonda,Gundlapalle,09-Jan-22,0.0,17.8,30.8,56.9,100.0,0.0,8.4
Nalgonda,Gundlapalle,10-Jan-22,0.0,17.9,32.2,50.7,100.0,0.0,7.1
Nalgonda,Gundlapalle,11-Jan-22,0.0,18.5,32.2,51.7,100.0,0.0,8.8
Nalgonda,Gundlapalle,12-Jan-22,0.0,19.3,32.3,46.5,100.0,0.0,9.1
Nalgonda,Gundlapalle,13-Jan-22,1.8,20.1,31.6,52.4,100.0,0.0,8.7
Nalgonda,Gundlapalle,14-Jan-22,1.0,20.0,29.9,64.4,100.0,0.0,7.8
Nalgonda,Gundlapalle,15-Jan-22,0.2,19.6,32.6,47.0,100.0,0.0,10.4
Nalgonda,Gundlapalle,16-Jan-22,0.0,19.9,30.1,53.1,100.0,0.0,10.2
Nalgonda,Gundlapalle,17-Jan-22,0.0,20.6,29.8,61.5,100.0,0.0,13.2
Nalgonda,Gundlapalle,18-Jan-22,0.0,17.8,29.0,55.5,100.0,0.0,13.7
Nalgonda,Gundlapalle,19-Jan-22,0.0,15.3,31.0,48.2,100.0,0.0,7.6
Nalgonda,Gundlapalle,20-Jan-22,0.0,14.8,32.0,40.7,100.0,0.0,9.8
Nalgonda,Gundlapalle,21-Jan-22,0.0,16.8,32.3,37.0,96.6,0.0,6.4
Nalgonda,Gundlapalle,22-Jan-22,0.0,16.2,35.0,19.5,100.0,0.0,12.1
Nalgonda,Gundlapalle,23-Jan-22,0.0,18.4,33.6,34.0,88.6,0.0,7.1
Nalgonda,Gundlapalle,24-Jan-22,0.0,16.4,32.3,34.1,86.7,0.0,13.3
Nalgonda,Gundlapalle,25-Jan-22,0.0,15.3,31.1,36.9,89.8,0.0,9.9
Nalgonda,Gundlapalle,26-Jan-22,0.0,15.7,31.6,40.7,97.1,0.0,9.0
Nalgonda,Gundlapalle,27-Jan-22,0.0,17.0,29.1,46.7,86.3,0.0,10.1
Nalgonda,Gundlapalle,28-Jan-22,0.0,13.2,28.6,44.8,83.2,0.0,11.9
Nalgonda,Gundlapalle,29-Jan-22,0.0,12.1,28.9,30.1,79.2,0.0,11.6
Nalgonda,Gundlapalle,30-Jan-22,0.0,13.6,29.4,28.7,82.6,0.0,10.1
Nalgonda,Gundlapalle,31-Jan-22,0.0,13.9,32.8,22.7,83.1,0.0,8.5
Nalgonda,Gurrampode,01-Jan-22,0.0,17.5,29.6,53.3,100.0,0.0,9.9
Nalgonda,Gurrampode,02-Jan-22,0.0,16.7,30.5,51.6,100.0,0.0,2.2
Nalgonda,Gurrampode,03-Jan-22,0.0,15.5,30.1,51.1,100.0,0.0,1.1
Nalgonda,Gurrampode,04-Jan-22,0.0,14.6,29.6,46.9,100.0,0.0,0.3
Nalgonda,Gurrampode,05-Jan-22,0.0,14.6,29.9,49.1,100.0,0.0,0.0
Nalgonda,Gurrampode,06-Jan-22,0.0,14.3,30.0,45.3,100.0,0.0,2.2
Nalgonda,Gurrampode,07-Jan-22,0.0,16.3,30.2,49.0,100.0,0.0,1.7
Nalgonda,Gurrampode,08-Jan-22,0.0,18.3,31.2,45.4,100.0,0.0,2.8
Nalgonda,Gurrampode,09-Jan-22,0.0,17.2,29.6,56.4,100.0,0.0,0.1
Nalgonda,Gurrampode,10-Jan-22,0.0,18.1,30.7,53.6,100.0,0.0,0.6
Nalgonda,Gurrampode,11-Jan-22,0.0,20.5,31.9,49.9,100.0,0.0,5.1
Nalgonda,Gurrampode,12-Jan-22,0.0,21.2,31.2,50.3,100.0,0.0,4.3
Nalgonda,Gurrampode,13-Jan-22,0.9,20.3,30.1,58.2,100.0,0.0,5.4
Nalgonda,Gurrampode,14-Jan-22,0.5,21.0,26.4,76.6,100.0,0.0,0.4
Nalgonda,Gurrampode,15-Jan-22,0.0,20.5,30.7,59.9,100.0,0.0,4.0
Nalgonda,Gurrampode,16-Jan-22,5.0,19.6,29.7,57.9,100.0,0.0,2.5
Nalgonda,Gurrampode,17-Jan-22,3.0,20.4,28.8,71.2,100.0,0.0,5.6
Nalgonda,Gurrampode,18-Jan-22,0.0,17.3,29.3,54.9,100.0,0.0,0.0
Nalgonda,Gurrampode,19-Jan-22,0.0,16.7,30.9,45.3,100.0,0.0,0.2
Nalgonda,Gurrampode,20-Jan-22,0.0,15.0,31.1,45.6,100.0,0.0,3.8
Nalgonda,Gurrampode,21-Jan-22,0.0,14.6,31.4,40.9,100.0,0.0,0.0
Nalgonda,Gurrampode,22-Jan-22,0.0,16.8,33.3,35.5,100.0,0.0,9.3
Nalgonda,Gurrampode,23-Jan-22,0.0,19.1,32.4,36.4,100.0,0.0,1.8
Nalgonda,Gurrampode,24-Jan-22,0.0,18.6,32.5,33.9,86.2,0.0,9.0
Nalgonda,Gurrampode,25-Jan-22,0.0,16.6,29.1,45.0,94.4,0.0,7.1
Nalgonda,Gurrampode,26-Jan-22,0.0,16.3,30.1,42.3,94.4,0.0,0.6
Nalgonda,Gurrampode,27-Jan-22,0.0,18.6,29.6,45.2,90.3,0.0,2.1
Nalgonda,Gurrampode,28-Jan-22,0.0,14.0,28.6,44.8,88.7,0.0,8.3
Nalgonda,Gurrampode,29-Jan-22,0.0,10.1,29.7,31.9,97.7,0.0,3.4
Nalgonda,Gurrampode,30-Jan-22,0.0,12.9,29.8,30.8,87.6,0.0,2.5
Nalgonda,Gurrampode,31-Jan-22,0.0,13.8,32.7,27.0,95.7,0.0,0.4
Nalgonda,Kangal,01-Jan-22,0.0,18.1,30.0,60.0,93.2,0.0,4.9
Nalgonda,Kangal,02-Jan-22,0.0,18.2,29.8,60.0,93.2,0.0,9.1
Nalgonda,Kangal,03-Jan-22,0.0,17.7,30.3,60.0,93.0,0.0,5.6
Nalgonda,Kangal,04-Jan-22,0.0,16.8,30.4,52.0,93.7,0.0,8.6
Nalgonda,Kangal,05-Jan-22,0.0,16.2,30.1,58.5,93.5,0.0,9.2
Nalgonda,Kangal,06-Jan-22,0.0,16.2,30.6,51.9,93.5,0.0,7.6
Nalgonda,Kangal,07-Jan-22,0.0,16.2,31.3,54.4,93.0,0.0,10.6
Nalgonda,Kangal,08-Jan-22,0.0,18.7,29.6,58.5,92.7,0.0,6.6
Nalgonda,Kangal,09-Jan-22,0.0,18.1,29.2,62.5,93.7,0.0,4.8
Nalgonda,Kangal,10-Jan-22,0.0,19.5,31.6,59.0,93.2,0.0,8.9
Nalgonda,Kangal,11-Jan-22,0.0,20.9,31.9,57.5,90.8,0.0,9.0
Nalgonda,Kangal,12-Jan-22,5.5,21.9,32.9,53.4,93.5,0.0,16.7
Nalgonda,Kangal,13-Jan-22,19.6,19.6,31.6,60.0,93.7,0.0,7.8
Nalgonda,Kangal,14-Jan-22,1.2,21.0,25.6,78.6,93.2,0.0,6.3
Nalgonda,Kangal,15-Jan-22,16.7,20.3,29.7,64.5,94.2,0.0,7.6
Nalgonda,Kangal,16-Jan-22,61.2,19.3,29.6,62.5,94.5,0.0,5.1
Nalgonda,Kangal,17-Jan-22,9.1,20.3,28.3,68.8,94.2,0.0,0.5
Nalgonda,Kangal,18-Jan-22,0.0,18.9,30.6,61.0,94.0,0.0,0.1
Nalgonda,Kangal,19-Jan-22,0.0,17.2,30.6,55.5,93.5,0.0,4.8
Nalgonda,Kangal,20-Jan-22,0.0,16.9,31.6,48.5,93.0,0.0,5.6
Nalgonda,Kangal,21-Jan-22,0.0,17.3,31.5,47.4,94.0,0.0,5.3
Nalgonda,Kangal,22-Jan-22,0.0,17.4,33.1,47.2,92.5,0.0,4.3
Nalgonda,Kangal,23-Jan-22,0.0,18.6,32.2,54.4,91.5,0.0,8.9
Nalgonda,Kangal,24-Jan-22,0.0,19.5,33.6,39.1,82.9,0.0,14.4
Nalgonda,Kangal,25-Jan-22,0.0,16.5,30.0,47.6,85.3,0.0,14.5
Nalgonda,Kangal,26-Jan-22,0.0,17.8,31.6,46.2,81.4,0.0,5.9
Nalgonda,Kangal,27-Jan-22,0.0,18.5,29.6,54.0,82.4,0.0,9.7
Nalgonda,Kangal,28-Jan-22,0.0,14.0,28.5,47.7,85.3,0.0,7.2
Nalgonda,Kangal,29-Jan-22,0.0,13.2,30.6,35.1,81.0,0.0,9.0
Nalgonda,Kangal,30-Jan-22,0.0,13.8,30.6,35.1,85.8,0.0,9.0
Nalgonda,Kangal,31-Jan-22,0.0,14.0,33.1,31.8,90.4,0.0,6.6
Nalgonda,Kattangoor,01-Jan-22,0.0,18.7,29.2,49.5,100.0,0.0,11.2
Nalgonda,Kattangoor,02-Jan-22,0.0,19.2,29.1,56.3,100.0,0.0,1.5
Nalgonda,Kattangoor,03-Jan-22,0.0,17.5,29.3,49.5,100.0,0.0,5.1
Nalgonda,Kattangoor,04-Jan-22,0.0,17.4,29.8,42.0,100.0,0.0,4.6
Nalgonda,Kattangoor,05-Jan-22,0.0,16.8,28.9,48.4,100.0,0.0,8.6
Nalgonda,Kattangoor,06-Jan-22,0.0,16.2,28.9,39.9,100.0,0.0,10.6
Nalgonda,Kattangoor,07-Jan-22,0.0,15.8,27.7,51.0,100.0,0.0,9.2
Nalgonda,Kattangoor,08-Jan-22,0.0,18.8,28.7,55.8,100.0,0.0,8.9
Nalgonda,Kattangoor,09-Jan-22,0.0,19.4,28.0,68.0,100.0,0.0,13.5
Nalgonda,Kattangoor,10-Jan-22,0.0,19.2,29.6,57.7,100.0,0.0,8.8
Nalgonda,Kattangoor,11-Jan-22,0.0,21.3,29.3,56.3,100.0,0.0,11.9
Nalgonda,Kattangoor,12-Jan-22,14.3,21.8,29.5,56.3,100.0,0.0,13.7
Nalgonda,Kattangoor,13-Jan-22,2.2,20.2,28.9,69.5,100.0,0.0,13.2
Nalgonda,Kattangoor,14-Jan-22,19.6,20.8,25.3,91.9,100.0,0.0,15.1
Nalgonda,Kattangoor,15-Jan-22,0.0,21.2,28.0,75.6,100.0,0.0,10.8
Nalgonda,Kattangoor,16-Jan-22,99.9,19.6,28.9,65.6,100.0,0.0,12.4
Nalgonda,Kattangoor,17-Jan-22,3.6,19.5,27.5,73.4,100.0,0.0,6.3
Nalgonda,Kattangoor,18-Jan-22,0.4,18.8,28.4,68.1,100.0,0.0,8.7
Nalgonda,Kattangoor,19-Jan-22,0.0,17.0,30.5,44.4,100.0,0.0,8.1
Nalgonda,Kattangoor,20-Jan-22,0.0,17.1,29.9,46.1,100.0,0.0,9.0
Nalgonda,Kattangoor,21-Jan-22,0.0,17.5,31.6,45.9,100.0,0.0,10.3
Nalgonda,Kattangoor,22-Jan-22,0.0,17.3,32.8,23.8,100.0,0.0,8.2
Nalgonda,Kattangoor,23-Jan-22,0.0,18.5,30.1,43.7,100.0,0.0,13.4
Nalgonda,Kattangoor,24-Jan-22,0.0,19.4,33.3,32.2,100.0,0.0,9.4
Nalgonda,Kattangoor,25-Jan-22,0.0,17.0,29.8,37.7,98.3,0.0,11.5
Nalgonda,Kattangoor,26-Jan-22,0.0,16.6,30.3,38.3,100.0,0.0,6.4
Nalgonda,Kattangoor,27-Jan-22,0.0,17.3,29.7,39.4,100.0,0.0,8.3
Nalgonda,Kattangoor,28-Jan-22,0.0,13.9,28.2,36.6,99.2,0.0,10.8
Nalgonda,Kattangoor,29-Jan-22,0.0,11.2,29.4,21.3,61.7,0.0,9.9
Nalgonda,Kattangoor,30-Jan-22,0.0,13.1,30.9,20.4,100.0,0.0,9.9
Nalgonda,Kattangoor,31-Jan-22,0.0,14.0,32.8,15.3,100.0,0.0,8.7
Nalgonda,Kethepalle,01-Jan-22,0.0,18.5,32.8,52.1,96.8,0.0,4.6
Nalgonda,Kethepalle,02-Jan-22,0.0,19.6,31.5,58.0,96.3,0.0,6.1
Nalgonda,Kethepalle,03-Jan-22,0.0,18.8,30.8,55.8,97.6,0.0,6.8
Nalgonda,Kethepalle,04-Jan-22,0.0,18.3,31.9,47.4,98.0,0.0,4.2
Nalgonda,Kethepalle,05-Jan-22,0.0,17.2,30.5,57.1,97.6,0.0,5.1
Nalgonda,Kethepalle,06-Jan-22,0.0,17.8,30.5,53.0,97.2,0.0,4.5
Nalgonda,Kethepalle,07-Jan-22,0.0,17.0,30.5,54.4,97.2,0.0,5.9
Nalgonda,Kethepalle,08-Jan-22,0.0,18.4,30.7,56.2,97.2,0.0,5.2
Nalgonda,Kethepalle,09-Jan-22,0.0,18.8,29.8,62.6,96.3,0.0,8.3
Nalgonda,Kethepalle,10-Jan-22,0.0,19.3,31.0,58.0,96.3,0.0,5.7
Nalgonda,Kethepalle,11-Jan-22,0.0,21.1,30.2,62.6,95.9,0.0,8.0
Nalgonda,Kethepalle,12-Jan-22,11.2,22.0,30.9,59.4,95.0,0.0,6.5
Nalgonda,Kethepalle,13-Jan-22,5.9,20.3,30.6,61.7,96.8,0.0,5.3
Nalgonda,Kethepalle,14-Jan-22,9.8,19.6,25.4,89.4,98.5,0.0,9.1
Nalgonda,Kethepalle,15-Jan-22,0.0,20.2,28.4,72.3,98.9,0.0,8.4
Nalgonda,Kethepalle,16-Jan-22,70.9,19.8,31.4,62.7,98.5,0.0,6.2
Nalgonda,Kethepalle,17-Jan-22,15.6,19.3,30.2,70.5,98.5,0.0,3.0
Nalgonda,Kethepalle,18-Jan-22,0.0,19.9,30.2,68.9,98.9,0.0,4.5
Nalgonda,Kethepalle,19-Jan-22,0.0,17.7,32.7,50.5,97.6,0.0,5.4
Nalgonda,Kethepalle,20-Jan-22,0.0,18.1,32.1,50.0,97.3,0.0,3.7
Nalgonda,Kethepalle,21-Jan-22,0.0,17.8,32.7,48.4,98.0,0.0,4.0
Nalgonda,Kethepalle,22-Jan-22,0.0,17.5,33.8,48.8,97.6,0.0,4.9
Nalgonda,Kethepalle,23-Jan-22,0.0,19.2,30.5,59.4,97.2,0.0,7.3
Nalgonda,Kethepalle,24-Jan-22,0.0,20.0,32.7,48.4,93.7,0.0,4.5
Nalgonda,Kethepalle,25-Jan-22,0.0,16.2,31.2,47.4,88.0,0.0,7.1
Nalgonda,Kethepalle,26-Jan-22,0.0,16.5,32.5,43.7,88.4,0.0,4.8
Nalgonda,Kethepalle,27-Jan-22,0.0,17.2,32.2,47.4,84.3,0.0,5.3
Nalgonda,Kethepalle,28-Jan-22,0.0,14.1,30.1,48.6,75.2,0.0,5.2
Nalgonda,Kethepalle,29-Jan-22,0.0,12.1,30.4,39.7,81.4,0.0,5.5
Nalgonda,Kethepalle,30-Jan-22,0.0,12.1,32.5,35.8,83.5,0.0,3.4
Nalgonda,Kethepalle,31-Jan-22,0.0,13.5,33.1,31.3,94.3,0.0,2.8
Nalgonda,Kondamallapally,01-Jan-22,0.0,19.6,29.1,47.7,89.4,0.0,5.6
Nalgonda,Kondamallapally,02-Jan-22,0.0,19.3,29.0,47.3,98.5,0.0,2.6
Nalgonda,Kondamallapally,03-Jan-22,0.0,17.9,29.1,44.1,94.9,0.0,4.6
Nalgonda,Kondamallapally,04-Jan-22,0.0,16.8,29.3,38.7,86.2,0.0,2.2
Nalgonda,Kondamallapally,05-Jan-22,0.0,16.9,28.7,41.4,99.1,0.0,3.0
Nalgonda,Kondamallapally,06-Jan-22,0.0,16.2,29.6,33.6,97.1,0.0,4.6
Nalgonda,Kondamallapally,07-Jan-22,0.0,18.4,29.6,39.6,100.0,0.0,5.4
Nalgonda,Kondamallapally,08-Jan-22,0.0,20.4,31.5,39.6,100.0,0.0,4.0
Nalgonda,Kondamallapally,09-Jan-22,0.0,19.0,30.0,48.2,99.1,0.0,6.4
Nalgonda,Kondamallapally,10-Jan-22,0.0,19.2,30.1,46.1,98.5,0.0,2.4
Nalgonda,Kondamallapally,11-Jan-22,0.0,21.2,30.8,45.0,97.3,0.0,5.4
Nalgonda,Kondamallapally,12-Jan-22,0.0,21.7,32.6,37.2,88.9,0.0,2.0
Nalgonda,Kondamallapally,13-Jan-22,0.0,21.5,30.5,48.2,88.9,0.0,2.3
Nalgonda,Kondamallapally,14-Jan-22,3.0,21.3,27.2,66.2,99.8,0.0,3.4
Nalgonda,Kondamallapally,15-Jan-22,0.0,21.1,29.7,70.9,99.3,0.0,3.6
Nalgonda,Kondamallapally,16-Jan-22,0.0,20.9,29.6,48.8,94.9,0.0,1.6
Nalgonda,Kondamallapally,17-Jan-22,0.0,21.0,28.2,56.7,95.9,0.0,5.4
Nalgonda,Kondamallapally,18-Jan-22,0.0,19.3,28.8,48.9,90.4,0.0,2.6
Nalgonda,Kondamallapally,19-Jan-22,0.0,16.6,30.6,39.1,93.2,0.0,0.2
Nalgonda,Kondamallapally,20-Jan-22,0.0,16.6,31.1,34.2,91.3,0.0,3.7
Nalgonda,Kondamallapally,21-Jan-22,0.0,16.9,33.0,29.3,83.6,0.0,0.7
Nalgonda,Kondamallapally,22-Jan-22,0.0,17.1,34.2,24.5,91.5,0.0,15.0
Nalgonda,Kondamallapally,23-Jan-22,0.0,19.9,33.2,27.4,80.0,0.0,3.2
Nalgonda,Kondamallapally,24-Jan-22,0.0,20.3,32.5,24.8,83.0,0.0,16.3
Nalgonda,Kondamallapally,25-Jan-22,0.0,17.1,30.7,29.0,68.5,0.0,0.3
Nalgonda,Kondamallapally,26-Jan-22,0.0,17.9,29.6,32.9,68.9,0.0,3.9
Nalgonda,Kondamallapally,27-Jan-22,0.0,19.2,29.1,37.1,66.8,0.0,1.3
Nalgonda,Kondamallapally,28-Jan-22,0.0,15.6,28.6,33.3,63.7,0.0,1.1
Nalgonda,Kondamallapally,29-Jan-22,0.0,13.4,28.8,22.4,73.7,0.0,1.0
Nalgonda,Kondamallapally,30-Jan-22,0.0,14.3,30.3,19.4,69.3,0.0,1.8
Nalgonda,Kondamallapally,31-Jan-22,0.0,14.7,32.9,18.1,70.6,0.0,2.4
Nalgonda,Madugulapally,01-Jan-22,0.0,19.4,29.6,61.3,89.3,0.0,1.4
Nalgonda,Madugulapally,02-Jan-22,0.0,20.4,29.6,64.9,92.8,0.0,0.3
Nalgonda,Madugulapally,03-Jan-22,0.0,19.7,30.2,60.3,93.3,0.0,0.2
Nalgonda,Madugulapally,04-Jan-22,0.0,19.2,29.3,61.3,92.6,0.0,0.9
Nalgonda,Madugulapally,05-Jan-22,0.0,18.3,29.6,60.8,93.1,0.0,0.6
Nalgonda,Madugulapally,06-Jan-22,0.0,18.6,29.3,58.3,92.6,0.0,1.0
Nalgonda,Madugulapally,07-Jan-22,0.0,18.1,28.8,62.9,93.6,0.0,0.8
Nalgonda,Madugulapally,08-Jan-22,0.0,19.3,28.5,66.3,91.4,0.0,0.6
Nalgonda,Madugulapally,09-Jan-22,0.0,19.7,28.6,70.2,91.4,0.0,1.5
Nalgonda,Madugulapally,10-Jan-22,0.0,20.3,30.9,62.4,91.9,0.0,0.7
Nalgonda,Madugulapally,11-Jan-22,0.0,21.7,30.0,65.4,89.1,0.0,2.2
Nalgonda,Madugulapally,12-Jan-22,0.0,23.0,31.9,59.8,89.4,0.0,2.1
Nalgonda,Madugulapally,13-Jan-22,20.8,20.1,30.5,66.4,94.4,0.0,2.2
Nalgonda,Madugulapally,14-Jan-22,11.0,21.0,24.3,84.6,93.3,0.0,0.1
Nalgonda,Madugulapally,15-Jan-22,0.0,21.1,28.1,73.9,93.3,0.0,2.2
Nalgonda,Madugulapally,16-Jan-22,13.5,19.0,29.0,69.3,93.1,0.0,6.2
Nalgonda,Madugulapally,17-Jan-22,10.5,19.2,26.7,75.8,94.4,0.0,3.0
Nalgonda,Madugulapally,18-Jan-22,0.0,20.8,29.0,67.4,93.9,0.0,0.2
Nalgonda,Madugulapally,19-Jan-22,0.0,18.3,30.0,62.9,92.1,0.0,1.9
Nalgonda,Madugulapally,20-Jan-22,0.0,18.2,29.4,58.8,93.6,0.0,2.2
Nalgonda,Madugulapally,21-Jan-22,0.0,18.4,30.4,59.3,93.1,0.0,1.3
Nalgonda,Madugulapally,22-Jan-22,0.0,18.4,31.9,55.8,92.1,0.0,4.4
Nalgonda,Madugulapally,23-Jan-22,0.0,20.0,30.6,63.7,90.5,0.0,1.8
Nalgonda,Madugulapally,24-Jan-22,0.0,21.0,31.5,51.6,87.2,0.0,6.5
Nalgonda,Madugulapally,25-Jan-22,0.0,17.5,28.1,55.8,83.7,0.0,7.9
Nalgonda,Madugulapally,26-Jan-22,0.0,18.1,28.7,56.3,83.4,0.0,3.4
Nalgonda,Madugulapally,27-Jan-22,0.0,19.2,28.8,57.3,79.8,0.0,6.4
Nalgonda,Madugulapally,28-Jan-22,0.0,15.0,27.5,52.8,84.5,0.0,6.2
Nalgonda,Madugulapally,29-Jan-22,0.0,14.5,27.6,41.7,77.5,0.0,5.0
Nalgonda,Madugulapally,30-Jan-22,0.0,15.2,28.7,42.1,85.4,0.0,4.0
Nalgonda,Madugulapally,31-Jan-22,0.0,16.1,32.6,38.1,88.4,0.0,1.6
Nalgonda,Marriguda,01-Jan-22,0.0,17.6,28.7,55.0,100.0,0.0,11.3
Nalgonda,Marriguda,02-Jan-22,0.0,18.0,28.2,55.0,100.0,0.0,9.6
Nalgonda,Marriguda,03-Jan-22,0.0,16.2,29.4,50.2,100.0,0.0,9.1
Nalgonda,Marriguda,04-Jan-22,0.0,15.4,30.0,47.9,100.0,0.0,8.5
Nalgonda,Marriguda,05-Jan-22,0.0,16.1,29.1,47.5,100.0,0.0,9.5
Nalgonda,Marriguda,06-Jan-22,0.0,15.7,30.3,44.4,100.0,0.0,10.1
Nalgonda,Marriguda,07-Jan-22,0.0,16.0,28.6,50.4,100.0,0.0,12.8
Nalgonda,Marriguda,08-Jan-22,0.0,17.8,29.3,52.4,100.0,0.0,9.4
Nalgonda,Marriguda,09-Jan-22,0.0,17.2,29.3,59.0,100.0,0.0,8.2
Nalgonda,Marriguda,10-Jan-22,0.0,17.5,29.4,58.0,100.0,0.0,11.7
