BHK,Residential_type,Furnishing,Bathroom,Tenants_preferred,Balcony,Posted_by,City,Price
4,Penthouse,Semi-Furnished,4,Bachelors,3.0,Owner,Hyderabad,95000
3,Apartment,Semi-Furnished,3,Bachelors/Family,3.0,Owner,Hyderabad,48000
3,Villa,Furnished,3,Bachelors,2.0,Owner,Hyderabad,24000
3,Apartment,Furnished,3,Bachelors/Family,3.0,Owner,Hyderabad,40000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Agent,Hyderabad,55000
3,Builder Floor,Semi-Furnished,3,Bachelors/Family,1.0,Agent,Hyderabad,40000
3,Apartment,Semi-Furnished,2,Bachelors,2.0,Owner,Hyderabad,30000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Hyderabad,24000
1, House,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Hyderabad,14000
3,Apartment,Furnished,3,Bachelors/Family,1.0,Owner,Hyderabad,30000
3,Apartment,Semi-Furnished,2,Family,3.0,Owner,Hyderabad,31000
3,Apartment,Unfurnished,3,Bachelors/Family,3.0,Owner,Hyderabad,42000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Hyderabad,28000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Hyderabad,35000
3,Builder Floor,Semi-Furnished,2,Bachelors,2.0,Owner,Hyderabad,25000
3,Apartment,Unfurnished,3,Bachelors,2.0,Owner,Hyderabad,40000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Owner,Hyderabad,35000
2,Apartment,Semi-Furnished,2,Bachelors,3.0,Owner,Hyderabad,15000
3,Apartment,Semi-Furnished,2,Family,2.0,Owner,Hyderabad,35000
2, House,Unfurnished,1,Bachelors/Family,1.0,Owner,Hyderabad,18000
3,Apartment,Furnished,3,Bachelors,2.0,Owner,Hyderabad,15000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Owner,Hyderabad,25000
3,Apartment,Semi-Furnished,3,Bachelors,2.0,Owner,Hyderabad,22000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Agent,Hyderabad,64000
3,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Agent,Hyderabad,60000
1,Apartment,Furnished,1,Bachelors,1.0,Agent,Hyderabad,18000
5,Villa,Semi-Furnished,4,Bachelors/Family,2.0,Agent,Hyderabad,270000
3,Apartment,Furnished,3,Bachelors,1.0,Owner,Hyderabad,45000
3,Apartment,Semi-Furnished,3,Bachelors,2.0,Owner,Hyderabad,75000
3,Villa,Unfurnished,3,Bachelors,2.0,Owner,Hyderabad,32000
2, House,Unfurnished,3,Bachelors,1.0,Owner,Hyderabad,25000
1,Penthouse,Unfurnished,1,Bachelors,2.0,Owner,Hyderabad,6000
1,Apartment,Furnished,1,Bachelors/Family,1.0,Owner,Hyderabad,27000
2, House,Semi-Furnished,2,Bachelors,1.0,Owner,Hyderabad,40000
3,Apartment,Unfurnished,2,Bachelors,3.0,Owner,Hyderabad,35000
2,Builder Floor,Unfurnished,2,Bachelors,2.0,Owner,Hyderabad,24000
4,Villa,Furnished,4,Bachelors/Family,3.0,Owner,Hyderabad,10000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Hyderabad,23000
4,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Hyderabad,70000
4,Apartment,Semi-Furnished,4,Bachelors,2.0,Owner,Hyderabad,140000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Hyderabad,8500
1,Penthouse,Unfurnished,1,Bachelors,2.0,Owner,Hyderabad,12000
4,Villa,Semi-Furnished,5,Family,2.0,Owner,Hyderabad,45000
3,Villa,Semi-Furnished,4,Bachelors/Family,1.0,Owner,Hyderabad,35000
3,Apartment,Unfurnished,3,Bachelors,3.0,Owner,Hyderabad,35000
3,Apartment,Semi-Furnished,2,Bachelors,2.0,Owner,Hyderabad,36000
1, House,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Hyderabad,6000
2, House,Unfurnished,2,Bachelors/Family,1.0,Owner,Hyderabad,11000
2, House,Unfurnished,2,Bachelors/Family,1.0,Owner,Hyderabad,7000
2, House,Semi-Furnished,3,Bachelors/Family,1.0,Owner,Hyderabad,17000
3,Apartment,Unfurnished,3,Family,1.0,Owner,Hyderabad,60000
2,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Hyderabad,27000
3,Apartment,Furnished,3,Bachelors/Family,1.0,Owner,Hyderabad,50000
2, House,Unfurnished,3,Bachelors,2.0,Owner,Hyderabad,18000
4, House,Semi-Furnished,5,Bachelors/Family,6.0,Owner,Hyderabad,60000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Owner,Hyderabad,30000
3,Apartment,Furnished,3,Bachelors,2.0,Owner,Hyderabad,26000
3,Apartment,Semi-Furnished,3,Family,2.0,Owner,Hyderabad,40000
3,Apartment,Unfurnished,2,Bachelors/Family,2.0,Owner,Hyderabad,13500
2,Builder Floor,Furnished,2,Bachelors,2.0,Owner,Hyderabad,22000
2, House,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Hyderabad,20000
4,Villa,Furnished,4,Bachelors/Family,3.0,Owner,Hyderabad,60000
4,Villa,Furnished,4,Bachelors/Family,3.0,Owner,Hyderabad,20000
2, House,Unfurnished,2,Bachelors/Family,2.0,Owner,Hyderabad,12500
4, House,Semi-Furnished,4,Bachelors/Family,2.0,Owner,Hyderabad,60000
3,Apartment,Unfurnished,2,Bachelors,2.0,Owner,Hyderabad,19000
3,Apartment,Furnished,3,Bachelors/Family,2.0,Owner,Hyderabad,70000
3,Apartment,Unfurnished,2,Bachelors/Family,2.0,Owner,Hyderabad,28000
3,Apartment,Unfurnished,3,Bachelors,4.0,Owner,Hyderabad,42500
2,Apartment,Furnished,2,Bachelors,3.0,Owner,Hyderabad,47000
3,Apartment,Semi-Furnished,3,Bachelors/Family,3.0,Owner,Hyderabad,85000
3,Villa,Semi-Furnished,5,Bachelors/Family,3.0,Owner,Hyderabad,33000
3, House,Unfurnished,3,Bachelors/Family,2.0,Owner,Hyderabad,32000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Hyderabad,40000
2, House,Semi-Furnished,1,Family,1.0,Owner,Hyderabad,12500
3,Apartment,Unfurnished,2,Bachelors/Family,1.0,Owner,Hyderabad,23000
3,Apartment,Furnished,3,Bachelors/Family,2.0,Owner,Hyderabad,32000
5,Villa,Furnished,5,Bachelors/Family,3.0,Owner,Hyderabad,20000
4,Apartment,Semi-Furnished,4,Bachelors/Family,3.0,Owner,Hyderabad,20000
3,Apartment,Semi-Furnished,2,Bachelors,2.0,Owner,Hyderabad,24000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Hyderabad,18000
2,Apartment,Unfurnished,2,Bachelors/Family,2.0,Owner,Hyderabad,12000
3,Villa,Unfurnished,3,Bachelors,3.0,Owner,Hyderabad,25000
2,Apartment,Semi-Furnished,2,Bachelors,2.0,Owner,Hyderabad,15500
1, House,Furnished,1,Bachelors,1.0,Owner,Hyderabad,10000
3, House,Unfurnished,3,Bachelors/Family,1.0,Owner,Hyderabad,12000
3,Apartment,Semi-Furnished,4,Bachelors,2.0,Owner,Hyderabad,50000
3,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Hyderabad,27000
2, House,Furnished,2,Bachelors/Family,1.0,Owner,Hyderabad,36000
10, House,Furnished,10,Bachelors,7.0,Owner,Hyderabad,5500
4,Apartment,Furnished,4,Bachelors/Family,6.0,Owner,Hyderabad,110000
4,Villa,Semi-Furnished,3,Family,3.0,Owner,Hyderabad,70000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Owner,Hyderabad,25000
3,Villa,Semi-Furnished,3,Bachelors,1.0,Owner,Hyderabad,30000
1, House,Unfurnished,1,Bachelors/Family,1.0,Owner,Hyderabad,6500
4,Villa,Semi-Furnished,4,Bachelors,2.0,Owner,Hyderabad,25000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Owner,Hyderabad,70000
2,Apartment,Semi-Furnished,2,Bachelors,2.0,Owner,Hyderabad,42000
3,Villa,Semi-Furnished,5,Bachelors,2.0,Owner,Hyderabad,85000
2, House,Unfurnished,2,Family,1.0,Owner,Hyderabad,16000
1, House,Semi-Furnished,1,Bachelors,1.0,Owner,Hyderabad,8500
3, House,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Hyderabad,22000
4,Builder Floor,Furnished,4,Bachelors/Family,2.0,Owner,Hyderabad,60000
1, House,Unfurnished,1,Bachelors/Family,1.0,Owner,Hyderabad,7000
3,Apartment,Semi-Furnished,3,Family,2.0,Owner,Hyderabad,70000
4, House,Semi-Furnished,4,Bachelors/Family,2.0,Owner,Hyderabad,120000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Hyderabad,7000
3, House,Unfurnished,4,Bachelors/Family,1.0,Owner,Hyderabad,17100
2,Apartment,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Hyderabad,29000
3,Apartment,Furnished,3,Bachelors/Family,2.0,Owner,Hyderabad,18000
4,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Hyderabad,120000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Owner,Hyderabad,35000
3,Apartment,Furnished,2,Bachelors,2.0,Owner,Hyderabad,42000
5, House,Furnished,5,Bachelors/Family,2.0,Owner,Hyderabad,10000
4,Apartment,Furnished,4,Bachelors/Family,3.0,Owner,Hyderabad,95000
2,Apartment,Furnished,2,Bachelors,1.0,Owner,Hyderabad,60000
1,Apartment,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Hyderabad,5900
2,Builder Floor,Unfurnished,2,Bachelors,1.0,Owner,Hyderabad,10000
1,Apartment,Semi-Furnished,1,Bachelors,2.0,Owner,Hyderabad,65000
3,Flat ,Furnished,3,Bachelors/Family,2.0,Owner,Bangalore,150000
3,Flat ,Furnished,3,Family,1.0,Owner,Bangalore,85000
3,Flat ,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Bangalore,50000
3,Flat ,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Bangalore,65000
3,Flat ,Semi-Furnished,3,Bachelors,3.0,Owner,Bangalore,65000
3,Flat ,Unfurnished,3,Bachelors/Family,2.0,Owner,Bangalore,78000
2,Flat ,Semi-Furnished,2,Bachelors,2.0,Owner,Bangalore,37000
3,Flat ,Unfurnished,4,Bachelors/Family,2.0,Owner,Bangalore,210000
4,Villa,Semi-Furnished,4,Bachelors,2.0,Owner,Bangalore,140000
3,Flat ,Unfurnished,3,Bachelors,3.0,Owner,Bangalore,50000
3,Flat ,Semi-Furnished,3,Bachelors,2.0,Owner,Bangalore,65000
3,Flat ,Semi-Furnished,3,Bachelors,3.0,Owner,Bangalore,130000
4,Flat ,Semi-Furnished,4,Bachelors/Family,2.0,Owner,Bangalore,80000
3,Flat ,Semi-Furnished,4,Bachelors,2.0,Owner,Bangalore,52000
4,Flat ,Semi-Furnished,5,Bachelors/Family,3.0,Owner,Bangalore,30000
3,Flat ,Furnished,3,Bachelors/Family,3.0,Owner,Bangalore,320000
3,Flat ,Semi-Furnished,3,Family,2.0,Owner,Bangalore,42000
3,Flat ,Furnished,3,Bachelors/Family,3.0,Agent,Bangalore,20000
3,Flat ,Semi-Furnished,2,Bachelors,2.0,Agent,Bangalore,32000
1,Flat ,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Bangalore,45000
3,Flat ,Furnished,3,Family,2.0,Agent,Bangalore,67000
3,Flat ,Semi-Furnished,3,Family,1.0,Agent,Bangalore,45000
4,Villa,Unfurnished,4,Bachelors/Family,3.0,Agent,Bangalore,450000
3,Flat ,Semi-Furnished,4,Bachelors/Family,2.0,Agent,Bangalore,260000
2,Flat ,Semi-Furnished,2,Family,1.0,Agent,Bangalore,35000
3,Flat ,Furnished,2,Bachelors,2.0,Agent,Bangalore,55000
3,Flat ,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Bangalore,50000
3,Flat ,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Bangalore,60000
3,Flat ,Semi-Furnished,3,Family,3.0,Agent,Bangalore,22000
3,Flat ,Unfurnished,3,Bachelors/Family,3.0,Agent,Bangalore,26000
2,Apartment,Furnished,2,Family,1.0,Agent,Bangalore,50000
2,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Agent,Bangalore,40000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Bangalore,62000
2,Apartment,Unfurnished,2,Bachelors/Family,1.0,Agent,Bangalore,35000
5,Villa,Furnished,5,Bachelors/Family,3.0,Owner,Bangalore,450000
4,Villa,Semi-Furnished,4,Bachelors/Family,2.0,Agent,Bangalore,120000
3,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Agent,Bangalore,65000
2,Apartment,Unfurnished,2,Bachelors,2.0,Agent,Bangalore,45000
3,Apartment,Semi-Furnished,3,Bachelors,2.0,Agent,Bangalore,48000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Agent,Bangalore,35000
2,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Agent,Bangalore,33000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Bangalore,85000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Agent,Bangalore,40000
4,Villa,Semi-Furnished,4,Bachelors/Family,3.0,Agent,Bangalore,150000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Bangalore,58000
2,Apartment,Semi-Furnished,2,Family,1.0,Agent,Bangalore,38000
4,Apartment,Semi-Furnished,6,Bachelors/Family,2.0,Agent,Bangalore,180000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Agent,Bangalore,70000
1,Builder Floor,Unfurnished,1,Bachelors,2.0,Agent,Bangalore,33000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Bangalore,90000
3,Villa,Semi-Furnished,4,Family,3.0,Agent,Bangalore,110000
3,Apartment,Semi-Furnished,3,Bachelors,2.0,Agent,Bangalore,70000
3,Apartment,Semi-Furnished,2,Bachelors,2.0,Agent,Bangalore,45000
1, House,Unfurnished,1,Bachelors,1.0,Agent,Bangalore,10000
3,Apartment,Semi-Furnished,3,Bachelors,3.0,Agent,Bangalore,110000
5,Villa,Semi-Furnished,5,Bachelors/Family,3.0,Agent,Bangalore,530000
2,Apartment,Furnished,2,Bachelors,1.0,Agent,Bangalore,50000
3,Apartment,Semi-Furnished,3,Family,3.0,Agent,Bangalore,50000
3,Apartment,Semi-Furnished,3,Family,2.0,Agent,Bangalore,47000
2,Apartment,Unfurnished,2,Bachelors,2.0,Agent,Bangalore,70000
2,Apartment,Furnished,2,Bachelors/Family,2.0,Agent,Bangalore,85000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Agent,Bangalore,62000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Bangalore,75000
3,Apartment,Semi-Furnished,3,Bachelors/Family,3.0,Agent,Bangalore,240000
2,Apartment,Semi-Furnished,2,Family,2.0,Agent,Bangalore,42500
3,Apartment,Semi-Furnished,3,Bachelors/Family,3.0,Agent,Bangalore,250000
3,Apartment,Semi-Furnished,3,Bachelors,2.0,Agent,Bangalore,90000
3,Apartment,Unfurnished,3,Bachelors/Family,2.0,Agent,Bangalore,190000
2,Apartment,Semi-Furnished,2,Family,1.0,Agent,Bangalore,40000
2,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Agent,Bangalore,55000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Agent,Bangalore,32000
2,Apartment,Semi-Furnished,2,Family,1.0,Agent,Bangalore,37000
4,Villa,Semi-Furnished,5,Bachelors/Family,3.0,Agent,Bangalore,250000
3,Apartment,Unfurnished,3,Bachelors/Family,2.0,Agent,Bangalore,60000
4,Apartment,Furnished,5,Family,5.0,Agent,Bangalore,330000
4,Apartment,Semi-Furnished,4,Bachelors/Family,2.0,Agent,Bangalore,120000
3,Villa,Furnished,4,Bachelors/Family,1.0,Agent,Bangalore,80000
3,Apartment,Semi-Furnished,3,Family,1.0,Agent,Bangalore,56000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Bangalore,60000
2,Apartment,Unfurnished,2,Bachelors/Family,2.0,Agent,Bangalore,34500
3,Apartment,Furnished,4,Bachelors/Family,3.0,Agent,Bangalore,30000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Agent,Bangalore,33000
3,Apartment,Semi-Furnished,3,Family,2.0,Agent,Bangalore,66000
3,Villa,Unfurnished,3,Bachelors/Family,2.0,Agent,Bangalore,120000
2,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Agent,Bangalore,42000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Agent,Bangalore,45000
3,Apartment,Unfurnished,3,Bachelors,2.0,Agent,Bangalore,48000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Agent,Bangalore,35000
4,Flat ,Semi-Furnished,4,Bachelors,3.0,Owner,Chennai,95000
3,Flat ,Semi-Furnished,3,Bachelors/Family,1.0,Agent,Chennai,180000
6,Villa,Semi-Furnished,6,Bachelors/Family,2.0,Agent,Chennai,360000
3,Flat ,Semi-Furnished,4,Bachelors/Family,2.0,Agent,Chennai,150000
1,Flat ,Semi-Furnished,1,Bachelors/Family,1.0,Agent,Chennai,18000
5,Villa,Semi-Furnished,3,Bachelors/Family,5.0,Agent,Chennai,130000
3,Flat ,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Chennai,10000
1,Flat ,Unfurnished,1,Bachelors,1.0,Owner,Chennai,10000
3,Flat ,Semi-Furnished,3,Bachelors/Family,1.0,Owner,Chennai,80000
4,Flat ,Semi-Furnished,3,Bachelors/Family,1.0,Owner,Chennai,130000
3,Flat ,Unfurnished,3,Bachelors,4.0,Owner,Chennai,30000
3,Flat ,Furnished,3,Bachelors/Family,2.0,Owner,Chennai,15000
2,Flat ,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,23500
3,Flat ,Furnished,3,Family,1.0,Owner,Chennai,50000
2,Flat ,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,23000
3,Flat ,Unfurnished,3,Bachelors,2.0,Owner,Chennai,80000
3, House,Unfurnished,3,Bachelors/Family,2.0,Owner,Chennai,45000
2,Flat ,Furnished,2,Bachelors/Family,1.0,Owner,Chennai,13500
4, House,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Chennai,60000
4,Flat ,Furnished,4,Bachelors,5.0,Owner,Chennai,260000
2,Flat ,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,46000
4,Flat ,Unfurnished,4,Bachelors,4.0,Owner,Chennai,20000
3,Villa,Semi-Furnished,3,Family,1.0,Owner,Chennai,49000
5,Villa,Semi-Furnished,6,Bachelors/Family,3.0,Owner,Chennai,20000
1,Flat ,Unfurnished,1,Bachelors,1.0,Owner,Chennai,23500
3,Villa,Semi-Furnished,3,Bachelors,2.0,Owner,Chennai,20000
2,Flat ,Furnished,1,Bachelors/Family,1.0,Owner,Chennai,18000
2, House,Unfurnished,2,Bachelors,1.0,Owner,Chennai,13000
2,Villa,Semi-Furnished,3,Family,2.0,Owner,Chennai,150000
2,Flat ,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Chennai,6000
1, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,9000
2, House,Unfurnished,1,Bachelors,2.0,Owner,Chennai,6500
3,Apartment,Semi-Furnished,3,Bachelors/Family,3.0,Owner,Chennai,15000
3,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,15000
3,Apartment,Furnished,3,Bachelors/Family,2.0,Owner,Chennai,35000
1,Apartment,Furnished,1,Bachelors,1.0,Owner,Chennai,10000
4, House,Semi-Furnished,3,Family,1.0,Owner,Chennai,60000
1,Builder Floor,Semi-Furnished,1,Bachelors,1.0,Owner,Chennai,8000
2, House,Furnished,3,Bachelors,1.0,Owner,Chennai,30000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Chennai,75000
1,Apartment,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Chennai,1050000
3,Apartment,Furnished,3,Bachelors/Family,3.0,Owner,Chennai,40000
2,Villa,Unfurnished,2,Bachelors,1.0,Owner,Chennai,22000
3,Apartment,Semi-Furnished,2,Bachelors,2.0,Owner,Chennai,17000
3,Apartment,Furnished,2,Bachelors,3.0,Owner,Chennai,10000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Owner,Chennai,150000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,14000
1, House,Unfurnished,1,Bachelors/Family,1.0,Owner,Chennai,9000
2,Builder Floor,Semi-Furnished,2,Bachelors,3.0,Owner,Chennai,25000
3,Apartment,Furnished,3,Bachelors/Family,3.0,Owner,Chennai,70000
3,Apartment,Semi-Furnished,3,Bachelors,3.0,Owner,Chennai,65000
3, House,Unfurnished,2,Family,1.5,Owner,Chennai,32000
5,Villa,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,40000
3, House,Unfurnished,4,Bachelors,1.0,Owner,Chennai,40000
2,Apartment,Furnished,2,Bachelors,1.0,Owner,Chennai,30000
5, House,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,180000
2,Builder Floor,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,25000
3,Apartment,Furnished,3,Bachelors/Family,1.0,Agent,Chennai,70000
4, House,Semi-Furnished,4,Bachelors/Family,1.0,Agent,Chennai,150000
3,Apartment,Furnished,2,Bachelors,1.0,Agent,Chennai,42000
4, House,Furnished,5,Bachelors/Family,3.0,Agent,Chennai,180000
3,Apartment,Furnished,3,Bachelors/Family,2.0,Agent,Chennai,190000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Agent,Chennai,10000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Agent,Chennai,90000
3,Apartment,Furnished,3,Bachelors/Family,3.0,Agent,Chennai,30000
6, House,Unfurnished,5,Bachelors,2.0,Agent,Chennai,550000
3,Villa,Furnished,3,Family,4.0,Agent,Chennai,10000
4,Apartment,Semi-Furnished,4,Bachelors/Family,4.0,Agent,Chennai,140000
4,Apartment,Semi-Furnished,4,Bachelors/Family,2.0,Agent,Chennai,170000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Agent,Chennai,36000
3,Apartment,Furnished,4,Bachelors,2.0,Agent,Chennai,130000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Agent,Chennai,25000
4,Apartment,Semi-Furnished,4,Bachelors,2.0,Agent,Chennai,130000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Chennai,45000
3,Apartment,Semi-Furnished,3,Family,2.0,Agent,Chennai,10000
3,Apartment,Furnished,3,Bachelors/Family,2.0,Agent,Chennai,120000
3,Apartment,Semi-Furnished,3,Bachelors/Family,3.0,Agent,Chennai,50000
2, House,Unfurnished,2,Family,1.0,Owner,Chennai,8000
1,Apartment,Furnished,1,Bachelors/Family,1.0,Owner,Chennai,12000
3,Apartment,Semi-Furnished,2,Bachelors,2.0,Owner,Chennai,56000
3,Apartment,Furnished,3,Bachelors/Family,1.0,Owner,Chennai,70000
3,Apartment,Semi-Furnished,3,Bachelors/Family,3.0,Owner,Chennai,29500
2, House,Unfurnished,2,Bachelors,1.0,Owner,Chennai,13000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Owner,Chennai,90000
2,Apartment,Furnished,2,Bachelors/Family,5.0,Owner,Chennai,50000
3,Apartment,Furnished,2,Bachelors,2.0,Owner,Chennai,28000
2,Apartment,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,23000
2,Apartment,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,20000
1,Apartment,Unfurnished,1,Bachelors,1.0,Owner,Chennai,21000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,25000
2, House,Unfurnished,2,Bachelors,1.0,Owner,Chennai,16000
2, House,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,18000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Owner,Chennai,18000
2,Apartment,Unfurnished,2,Bachelors,1.0,Owner,Chennai,9500
3,Apartment,Semi-Furnished,3,Bachelors/Family,3.0,Owner,Chennai,32000
2,Builder Floor,Semi-Furnished,2,Bachelors,2.0,Owner,Chennai,17000
2,Apartment,Unfurnished,2,Bachelors,1.0,Owner,Chennai,38000
3,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,50000
10, House,Furnished,10,Bachelors/Family,4.0,Owner,Chennai,20000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Owner,Chennai,32000
5,Villa,Semi-Furnished,5,Bachelors,3.0,Owner,Chennai,120000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Agent,Chennai,75000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Owner,Chennai,10000
2, House,Semi-Furnished,2,Bachelors,2.0,Owner,Chennai,30000
3,Apartment,Furnished,3,Bachelors/Family,2.0,Agent,Chennai,40000
2,Builder Floor,Unfurnished,2,Bachelors,1.0,Owner,Chennai,17000
3,Apartment,Unfurnished,3,Bachelors,2.0,Owner,Chennai,60000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,150000
2,Apartment,Furnished,2,Bachelors,2.0,Owner,Chennai,50000
2, House,Unfurnished,2,Bachelors,1.0,Owner,Chennai,22000
2,Villa,Semi-Furnished,2,Family,1.0,Owner,Chennai,14000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,28000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Chennai,130000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Owner,Chennai,30000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Owner,Chennai,170000
5, House,Semi-Furnished,4,Bachelors/Family,2.0,Owner,Chennai,60000
1,Service Apartment,Semi-Furnished,1,Bachelors,2.0,Owner,Chennai,50000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Chennai,140000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,12000
3,Apartment,Semi-Furnished,3,Family,1.0,Agent,Chennai,95000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,280000
6, House,Semi-Furnished,5,Bachelors,2.0,Owner,Chennai,160000
3,Villa,Semi-Furnished,2,Bachelors,2.0,Owner,Chennai,45000
2,Apartment,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,12000
4,Villa,Semi-Furnished,4,Bachelors/Family,2.0,Agent,Chennai,10000
4,Apartment,Unfurnished,5,Family,2.0,Agent,Chennai,75000
3,Apartment,Furnished,3,Bachelors/Family,3.0,Agent,Chennai,80000
2,Villa,Semi-Furnished,2,Bachelors/Family,1.0,Agent,Chennai,15000
2,Apartment,Unfurnished,2,Bachelors,1.0,Agent,Chennai,75000
1,Apartment,Semi-Furnished,1,Bachelors/Family,1.0,Agent,Chennai,22000
2,Apartment,Unfurnished,2,Bachelors,1.0,Agent,Chennai,47000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Chennai,180000
3,Apartment,Semi-Furnished,3,Bachelors/Family,3.0,Agent,Chennai,120000
4,Villa,Furnished,4,Bachelors,1.0,Agent,Chennai,75000
3,Apartment,Semi-Furnished,3,Bachelors,2.0,Agent,Chennai,130000
3,Apartment,Unfurnished,3,Family,3.0,Agent,Chennai,60000
3, House,Semi-Furnished,3,Bachelors,1.5,Owner,Chennai,60000
2,Villa,Furnished,3,Bachelors/Family,1.0,Owner,Chennai,15000
